level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	40	1	0	0	3719	1277	67	29	-1	
4	1	40	1	1	0	3719	1277	67	29	-1	
5	1	40	1	1	1	3719	1277	67	29	96.323029	LUT
2	1	41	0	0	0	540	1355	1144	52	-1	
3	1	41	1	0	0	540	1355	1144	52	-1	
4	1	41	1	1	0	540	1355	1144	52	-1	
5	1	41	1	1	1	540	1356	243	51	96.205475	закритий,
5	1	41	1	1	2	807	1355	166	44	91.603256	Q=100
5	1	41	1	1	3	991	1355	137	50	93.275520	т/год,
5	1	41	1	1	4	1153	1356	168	48	88.975807	L=49,5
5	1	41	1	1	5	1343	1367	46	37	96.632141	м,
5	1	41	1	1	6	1411	1356	75	48	95.604385	5,5
5	1	41	1	1	7	1507	1356	96	48	96.358948	кВт,
5	1	41	1	1	8	1630	1356	54	40	96.973732	14
2	1	42	0	0	0	540	1447	1391	54	-1	
3	1	42	1	0	0	540	1447	1391	54	-1	
4	1	42	1	1	0	540	1447	1391	54	-1	
5	1	42	1	1	1	540	1459	488	42	92.673363	завантажувальних
5	1	42	1	1	2	1048	1447	254	54	92.673363	патрубкув
5	1	42	1	1	3	1324	1448	224	53	96.409195	(квадрат
5	1	42	1	1	4	1564	1448	91	41	96.459351	400
5	1	42	1	1	5	1677	1459	71	30	90.535797	мм
5	1	42	1	1	6	1769	1472	15	5	90.535797	-
5	1	42	1	1	7	1804	1448	27	41	96.844337	2
5	1	42	1	1	8	1852	1459	79	38	96.771378	шт,
2	1	43	0	0	0	539	1540	1384	53	-1	
3	1	43	1	0	0	539	1540	1384	53	-1	
4	1	43	1	1	0	539	1540	1384	53	-1	
5	1	43	1	1	1	539	1551	205	41	96.531464	квадрат
5	1	43	1	1	2	762	1540	89	41	96.599747	350
5	1	43	1	1	3	873	1551	71	30	93.047195	мм
5	1	43	1	1	4	965	1564	15	5	93.047195	-
5	1	43	1	1	5	1004	1540	54	41	94.684837	12
5	1	43	1	1	6	1080	1540	97	53	94.684837	шт),
5	1	43	1	1	7	1201	1540	306	52	96.771217	розміщення
5	1	43	1	1	8	1530	1551	211	42	95.901817	приводу
5	1	43	1	1	9	1757	1540	117	49	95.901817	ліве,
5	1	43	1	1	10	1899	1551	24	30	96.713219	в
2	1	44	0	0	0	539	1632	1379	51	-1	
3	1	44	1	0	0	539	1632	1379	51	-1	
4	1	44	1	1	0	539	1632	1379	51	-1	
5	1	44	1	1	1	539	1632	248	41	95.615692	комплекті
5	1	44	1	1	2	809	1642	152	41	96.323280	опори
5	1	44	1	1	3	980	1643	94	38	96.944992	для
5	1	44	1	1	4	1113	1642	359	31	96.678238	встановлення
5	1	44	1	1	5	1492	1642	354	41	96.758896	транспортера
5	1	44	1	1	6	1865	1642	53	31	96.900497	та
2	1	45	0	0	0	539	1723	1330	51	-1	
3	1	45	1	0	0	539	1723	1330	51	-1	
4	1	45	1	1	0	539	1723	1330	51	-1	
5	1	45	1	1	1	539	1723	281	51	91.334869	аспіраційні
5	1	45	1	1	2	841	1723	181	51	96.294502	фланці
5	1	45	1	1	3	1046	1723	298	49	96.550392	під'єднання
5	1	45	1	1	4	1364	1733	63	39	96.373695	до
5	1	45	1	1	5	1448	1723	421	51	96.077759	централізованої
2	1	46	0	0	0	539	1814	1449	53	-1	
3	1	46	1	0	0	539	1814	1449	53	-1	
4	1	46	1	1	0	539	1814	1449	53	-1	
5	1	46	1	1	1	539	1825	212	31	96.351425	системи
5	1	46	1	1	2	773	1815	225	51	96.532402	аспірації
5	1	46	1	1	3	1016	1825	202	41	96.693535	квадрат
5	1	46	1	1	4	1237	1815	89	41	96.057510	350
